"","X","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","datetaken","datetakengranularity","datetakenunknown","tags","accuracy","context","place_id","woeid","geo_is_family","geo_is_friend","geo_is_contact","geo_is_public","url_z","height_z","width_z","url_o","height_o","width_o","year","URL","long","lat","canopy_pct","elevation","slope","srad","stream_dist","asp","cold_air_ind","srad_noc","relev_30m","X_UTM","Y_UTM","acc_times","grid100","grid500","grid1000","grid5000","water_year","sdd_pred","sdd_lwr","sdd_upr","sdd_range","yearfact","datetaken_DOY","days_since_snow","min_dist_center","nearest_center"
"14627",25282,21865048188,"10725258@N00","80c331250a",723,1,"changes in glass technology",1,0,0,1444395602,2015-07-11,0,0,"windows glass washington paradise interior mountrainier mountrainiernationalpark paradiseinn uwd2015",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm1.staticflickr.com/723/21865048188_80c331250a_z.jpg",425,640,NA,NA,NA,2015,"http://flickr.com/photos/10725258@N00/21865048188",-121.733826,46.786801,1,1654.18115234375,4.67546939849854,6162.4248046875,32.5832290649414,140.321451787712,0.517000019550323,2141023,0.632234880223905,596644.5,5182249.5,0.674069225229058,90152,3630,927,3630,2015,133.21913896972,128.288234561009,138.025119220416,9.7368846594066,"2015",192,59,223.338338382253,"Paradise"
"14628",25283,21833356750,"10725258@N00","7552b412a9",5775,6,"Skyline Trail watercolor",1,0,0,1444234410,2015-07-11,0,0,"trees cloud washington hiking painted trail mountrainier mountrainiernationalpark skylinetrail uwd2015",15,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm6.staticflickr.com/5775/21833356750_7552b412a9_z.jpg",425,640,NA,NA,NA,2015,"http://flickr.com/photos/10725258@N00/21833356750",-121.730425,46.792817,0.111111111938953,1716.57775878906,24.1037788391113,6885.11279296875,2.18056869506836,217.983834309036,0.511874973773956,2214805,-3.27603794422885,596893.5,5182924.5,0.861433435362637,87530,3481,889,3481,2015,145.624974312969,140.813493854068,150.301963605648,9.4884697515794,"2015",192,46,895.447316257375,"Paradise"
"14629",25284,21995309396,"10725258@N00","d1444a67f3",717,1,"Skyline Trail, low ceiling",1,0,0,1444234410,2015-07-11,0,0,"trees cloud washington hiking trail mountrainier mountrainiernationalpark skylinetrail uwd2015",15,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm1.staticflickr.com/717/21995309396_d1444a67f3_z.jpg",425,640,NA,NA,NA,2015,"http://flickr.com/photos/10725258@N00/21995309396",-121.730425,46.792817,0.111111111938953,1716.57775878906,24.1037788391113,6885.11279296875,2.18056869506836,217.983834309036,0.511874973773956,2214805,-3.27603794422885,596893.5,5182924.5,0.861433435362637,87530,3481,889,3481,2015,145.624974312969,140.813493854068,150.301963605648,9.4884697515794,"2015",192,46,895.447316257375,"Paradise"
"14630",25285,21400315223,"10725258@N00","1757630217",732,1,"wildflower fireworks (3 of 4)",1,0,0,1444233937,2015-07-11,0,0,"flowers washington mountrainier mountrainiernationalpark wildflowers blooming bloomage skylinetrail uwd2015",15,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm1.staticflickr.com/732/21400315223_1757630217_z.jpg",425,640,NA,NA,NA,2015,"http://flickr.com/photos/10725258@N00/21400315223",-121.723902,46.793023,0,1687.97326660156,25.5726661682129,8704.21875,18.3757152557373,245.566145851269,0.490249991416931,2219983,0.39029075069061,597388.5,5182954.5,0.832289960699573,87535,3482,890,3482,2015,130.761226043819,125.698949926154,135.787387595297,10.0884376691429,"2015",192,61,1240.36904502265,"Paradise"
"14631",25286,21834527199,"10725258@N00","ee4318bf0f",5632,6,"wildflower fireworks (4 of 4)",1,0,0,1444233937,2015-07-11,0,0,"flowers washington mountrainier mountrainiernationalpark wildflowers paintbrush lupine blooming bloomage skylinetrail magentapaintbrush uwd2015",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm6.staticflickr.com/5632/21834527199_ee4318bf0f_z.jpg",425,640,NA,NA,NA,2015,"http://flickr.com/photos/10725258@N00/21834527199",-121.716992,46.792479,1,1815.95446777344,17.8389530181885,6567.9619140625,89.0093612670898,244.716928284257,0.452749997377396,2124703,2.08356964400332,597916.5,5182903.5,1.02681078145242,87540,3483,890,3483,2015,126.927018130441,122.052280280043,131.771525700803,9.71924542075983,"2015",192,65,1653.60580805516,"Paradise"
"14632",25287,22031296571,"10725258@N00","928d0637de",632,1,"wildflower fireworks (2 of 4)",1,0,0,1444233936,2015-07-11,0,0,"flowers washington mountrainier mountrainiernationalpark wildflowers blooming bloomage skylinetrail uwd2015",15,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm1.staticflickr.com/632/22031296571_928d0637de_z.jpg",425,640,NA,NA,NA,2015,"http://flickr.com/photos/10725258@N00/22031296571",-121.727206,46.793625,0,1720.27331542969,37.7138175964355,8184.08447265625,94.6290969848633,131.688573184295,0.447874993085861,2407032,0.320577049857093,597136.5,5183017.5,1.04693451213221,87157,3481,889,3481,2015,128.451127408222,123.085471853605,133.631979286132,10.546507432527,"2015",192,64,1109.8417853404,"Paradise"
"14633",25288,21833562898,"10725258@N00","c4b2449859",5695,6,"wildflower fireworks (1 of 4)",1,0,0,1444233936,2015-07-11,0,0,"flowers washington mountrainier mountrainiernationalpark wildflowers paintbrush blooming bloomage skylinetrail uwd2015",15,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm6.staticflickr.com/5695/21833562898_c4b2449859_z.jpg",517,640,NA,NA,NA,2015,"http://flickr.com/photos/10725258@N00/21833562898",-121.725103,46.793199,0,1675.09558105469,17.8228549957275,7485.06396484375,11.0756368637085,189.54006914787,0.559249997138977,2397275,-1.09087691923787,597298.5,5182972.5,0.815827700387283,87534,3481,889,3481,2015,138.228694310372,133.598843530336,142.890335742229,9.29149221189309,"2015",192,54,1185.76491901075,"Paradise"
"14634",25289,21834148959,"10725258@N00","d7c5533291",655,1,"sprayed some sunshine on it",1,0,0,1444232219,2015-07-11,0,0,"creek washington painted overcast mountrainier mountrainiernationalpark skylinetrail edithcreek uwd2015",15,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm1.staticflickr.com/655/21834148959_d7c5533291_z.jpg",640,425,NA,NA,NA,2015,"http://flickr.com/photos/10725258@N00/21834148959",-121.733107,46.791833,0,1706.53552246094,11.0553464889526,8700.19921875,0.712690412998199,100.686723760494,0.588124990463257,1934357,-3.65999297614326,596689.5,5182810.5,0.891973219206453,87903,3480,889,3480,2015,151.338020314931,146.340143729061,155.933406629525,9.59326290046405,"2015",192,41,704.749036094675,"Paradise"
"14635",25290,21812467158,"10725258@N00","8ec6f3cc6c",642,1,"Myrtle Falls",1,0,0,1444156913,2015-07-11,0,0,"waterfall washington mountrainier mountrainiernationalpark myrtlefalls rivulets edithcreek uwd2015",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm1.staticflickr.com/642/21812467158_8ec6f3cc6c_z.jpg",640,425,NA,NA,NA,2015,"http://flickr.com/photos/10725258@N00/21812467158",-121.732485,46.791362,0.111111111938953,1693.07666015625,53.598445892334,5509.01025390625,0.915848970413208,160.294337158314,0.578125,2171183,-4.97776009833387,596737.5,5182759.5,0.861290996981096,88278,3555,889,3555,2015,138.115455695103,131.796624987212,144.340848879171,12.5442238919588,"2015",192,54,676.508084742526,"Paradise"
"14636",25291,21987908982,"10725258@N00","37179f0039",709,1,"leaving paradise",1,0,0,1444156219,2015-07-11,0,0,"washington paradise mountrainier mountrainiernationalpark paradiseinn uwd2015",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm1.staticflickr.com/709/21987908982_37179f0039_z.jpg",425,640,NA,NA,NA,2015,"http://flickr.com/photos/10725258@N00/21987908982",-121.734105,46.786948,0,1656.21447753906,1.72344028949738,7807.73828125,41.7332801818848,303.493445856219,0.508125007152557,2000157,-0.0618141727861712,596620.5,5182267.5,0.649387417013661,90152,3630,927,3630,2015,141.639532507945,136.796179425796,146.628598343052,9.83241891725584,"2015",192,50,211.630103863916,"Paradise"
